date,week_number,state,district,class,boys_enrolled,girls_enrolled,teacher_present,mdm_served,data_source
2026-04-18,5,Rajasthan,UDAIPUR,3,37,31,1,0,demo_generated
2026-04-18,5,Rajasthan,UDAIPUR,4,28,39,1,0,demo_generated
2026-04-18,5,Rajasthan,UDAIPUR,5,27,43,1,1,demo_generated
2026-04-18,5,Rajasthan,UDAIPUR,6,40,27,1,0,demo_generated
2026-04-18,5,Rajasthan,UDAIPUR,7,28,25,1,1,demo_generated
2026-04-18,5,Rajasthan,UDAIPUR,8,20,36,1,1,demo_generated
2026-04-18,5,Rajasthan,AJMER,1,18,31,1,0,demo_generated
2026-04-18,5,Rajasthan,AJMER,2,33,29,1,1,demo_generated
2026-04-18,5,Rajasthan,AJMER,3,38,27,1,1,demo_generated
2026-04-18,5,Rajasthan,AJMER,4,36,43,1,0,demo_generated
2026-04-18,5,Rajasthan,AJMER,5,39,28,1,0,demo_generated
2026-04-18,5,Rajasthan,AJMER,6,35,29,1,0,demo_generated
2026-04-18,5,Rajasthan,AJMER,7,33,33,1,1,demo_generated
2026-04-18,5,Rajasthan,AJMER,8,23,17,1,1,demo_generated
2026-04-18,5,Rajasthan,KOTA,1,27,36,1,1,demo_generated
2026-04-18,5,Rajasthan,KOTA,2,40,39,1,1,demo_generated
2026-04-18,5,Rajasthan,KOTA,3,28,32,1,1,demo_generated
2026-04-18,5,Rajasthan,KOTA,4,31,30,1,1,demo_generated
2026-04-18,5,Rajasthan,KOTA,5,31,34,0,1,demo_generated
2026-04-18,5,Rajasthan,KOTA,6,29,42,1,1,demo_generated
2026-04-18,5,Rajasthan,KOTA,7,44,36,1,1,demo_generated
2026-04-18,5,Rajasthan,KOTA,8,43,19,1,1,demo_generated
2026-04-18,5,Maharashtra,PUNE,1,44,35,1,1,demo_generated
2026-04-18,5,Maharashtra,PUNE,2,30,25,1,1,demo_generated
2026-04-18,5,Maharashtra,PUNE,3,47,39,1,0,demo_generated
2026-04-18,5,Maharashtra,PUNE,4,33,19,1,1,demo_generated
2026-04-18,5,Maharashtra,PUNE,5,45,22,1,1,demo_generated
2026-04-18,5,Maharashtra,PUNE,6,32,30,1,1,demo_generated
2026-04-18,5,Maharashtra,PUNE,7,29,30,1,1,demo_generated
2026-04-18,5,Maharashtra,PUNE,8,34,30,1,1,demo_generated
2026-04-18,5,Maharashtra,NASHIK,1,37,46,0,1,demo_generated
2026-04-18,5,Maharashtra,NASHIK,2,23,33,1,0,demo_generated
2026-04-18,5,Maharashtra,NASHIK,3,26,18,1,1,demo_generated
2026-04-18,5,Maharashtra,NASHIK,4,42,34,1,1,demo_generated
2026-04-18,5,Maharashtra,NASHIK,5,22,30,1,0,demo_generated
2026-04-18,5,Maharashtra,NASHIK,6,20,23,0,1,demo_generated
2026-04-18,5,Maharashtra,NASHIK,7,17,30,0,1,demo_generated
2026-04-18,5,Maharashtra,NASHIK,8,40,37,1,1,demo_generated
2026-04-18,5,Maharashtra,AURANGABAD,1,31,41,1,0,demo_generated
2026-04-18,5,Maharashtra,AURANGABAD,2,46,38,1,0,demo_generated
2026-04-18,5,Maharashtra,AURANGABAD,3,30,30,1,1,demo_generated
2026-04-18,5,Maharashtra,AURANGABAD,4,47,29,1,1,demo_generated
2026-04-18,5,Maharashtra,AURANGABAD,5,39,25,1,1,demo_generated
2026-04-18,5,Maharashtra,AURANGABAD,6,43,24,1,1,demo_generated
2026-04-18,5,Maharashtra,AURANGABAD,7,34,36,1,0,demo_generated
2026-04-18,5,Maharashtra,AURANGABAD,8,49,34,1,1,demo_generated
2026-04-18,5,Maharashtra,NAGPUR,1,32,28,1,1,demo_generated
2026-04-18,5,Maharashtra,NAGPUR,2,42,36,1,1,demo_generated
2026-04-18,5,Maharashtra,NAGPUR,3,40,45,1,1,demo_generated
2026-04-18,5,Maharashtra,NAGPUR,4,35,35,1,1,demo_generated
2026-04-18,5,Maharashtra,NAGPUR,5,32,25,1,1,demo_generated
2026-04-18,5,Maharashtra,NAGPUR,6,30,10,1,1,demo_generated
2026-04-18,5,Maharashtra,NAGPUR,7,39,35,1,1,demo_generated
2026-04-18,5,Maharashtra,NAGPUR,8,39,24,1,1,demo_generated
2026-04-18,5,Maharashtra,SOLAPUR,1,30,26,1,1,demo_generated
2026-04-18,5,Maharashtra,SOLAPUR,2,43,33,1,1,demo_generated
2026-04-18,5,Maharashtra,SOLAPUR,3,35,38,1,1,demo_generated
2026-04-18,5,Maharashtra,SOLAPUR,4,30,35,1,1,demo_generated
2026-04-18,5,Maharashtra,SOLAPUR,5,51,43,1,1,demo_generated
2026-04-18,5,Maharashtra,SOLAPUR,6,37,32,1,0,demo_generated
2026-04-18,5,Maharashtra,SOLAPUR,7,39,45,1,1,demo_generated
2026-04-18,5,Maharashtra,SOLAPUR,8,45,46,1,1,demo_generated
2026-04-18,5,Gujarat,AHMEDABAD,1,36,13,1,1,demo_generated
2026-04-18,5,Gujarat,AHMEDABAD,2,50,25,1,1,demo_generated
2026-04-18,5,Gujarat,AHMEDABAD,3,19,38,0,0,demo_generated
2026-04-18,5,Gujarat,AHMEDABAD,4,18,32,1,1,demo_generated
2026-04-18,5,Gujarat,AHMEDABAD,5,18,29,0,1,demo_generated
2026-04-18,5,Gujarat,AHMEDABAD,6,48,35,1,1,demo_generated
2026-04-18,5,Gujarat,AHMEDABAD,7,35,36,1,1,demo_generated
2026-04-18,5,Gujarat,AHMEDABAD,8,13,26,1,1,demo_generated
2026-04-18,5,Gujarat,SURAT,1,31,37,1,1,demo_generated
2026-04-18,5,Gujarat,SURAT,2,27,33,1,1,demo_generated
2026-04-18,5,Gujarat,SURAT,3,34,26,1,1,demo_generated
2026-04-18,5,Gujarat,SURAT,4,30,31,1,1,demo_generated
2026-04-18,5,Gujarat,SURAT,5,20,39,1,1,demo_generated
2026-04-18,5,Gujarat,SURAT,6,28,29,1,0,demo_generated
2026-04-18,5,Gujarat,SURAT,7,47,39,1,1,demo_generated
2026-04-18,5,Gujarat,SURAT,8,25,6,1,1,demo_generated
2026-04-18,5,Gujarat,VADODARA,1,39,30,1,1,demo_generated
2026-04-18,5,Gujarat,VADODARA,2,36,38,1,1,demo_generated
2026-04-18,5,Gujarat,VADODARA,3,42,28,1,1,demo_generated
2026-04-18,5,Gujarat,VADODARA,4,34,35,1,1,demo_generated
2026-04-18,5,Gujarat,VADODARA,5,38,33,1,1,demo_generated
2026-04-18,5,Gujarat,VADODARA,6,46,36,1,0,demo_generated
2026-04-18,5,Gujarat,VADODARA,7,40,34,1,1,demo_generated
2026-04-18,5,Gujarat,VADODARA,8,27,26,0,1,demo_generated
2026-04-18,5,Gujarat,RAJKOT,1,25,41,1,1,demo_generated
2026-04-18,5,Gujarat,RAJKOT,2,22,30,1,1,demo_generated
2026-04-18,5,Gujarat,RAJKOT,3,32,13,1,0,demo_generated
2026-04-18,5,Gujarat,RAJKOT,4,31,29,1,1,demo_generated
2026-04-18,5,Gujarat,RAJKOT,5,48,14,1,1,demo_generated
2026-04-18,5,Gujarat,RAJKOT,6,45,29,0,1,demo_generated
2026-04-18,5,Gujarat,RAJKOT,7,41,32,1,0,demo_generated
2026-04-18,5,Gujarat,RAJKOT,8,26,44,0,1,demo_generated
2026-04-18,5,Gujarat,GANDHINAGAR,1,44,22,1,0,demo_generated
2026-04-18,5,Gujarat,GANDHINAGAR,2,39,26,1,1,demo_generated
2026-04-18,5,Gujarat,GANDHINAGAR,3,22,24,1,0,demo_generated
2026-04-18,5,Gujarat,GANDHINAGAR,4,45,39,0,1,demo_generated
2026-04-18,5,Gujarat,GANDHINAGAR,5,32,44,1,1,demo_generated
2026-04-18,5,Gujarat,GANDHINAGAR,6,44,25,1,1,demo_generated
2026-04-18,5,Gujarat,GANDHINAGAR,7,48,28,1,1,demo_generated
2026-04-18,5,Gujarat,GANDHINAGAR,8,33,14,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,BHOPAL,1,30,30,1,0,demo_generated
2026-04-18,5,Madhya Pradesh,BHOPAL,2,37,22,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,BHOPAL,3,29,46,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,BHOPAL,4,43,43,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,BHOPAL,5,34,35,1,0,demo_generated
2026-04-18,5,Madhya Pradesh,BHOPAL,6,39,46,1,0,demo_generated
2026-04-18,5,Madhya Pradesh,BHOPAL,7,22,8,1,0,demo_generated
2026-04-18,5,Madhya Pradesh,BHOPAL,8,30,34,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,INDORE,1,35,25,1,0,demo_generated
2026-04-18,5,Madhya Pradesh,INDORE,2,39,27,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,INDORE,3,35,36,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,INDORE,4,31,39,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,INDORE,5,42,25,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,INDORE,6,31,23,0,1,demo_generated
2026-04-18,5,Madhya Pradesh,INDORE,7,34,34,1,0,demo_generated
2026-04-18,5,Madhya Pradesh,INDORE,8,49,28,0,1,demo_generated
2026-04-18,5,Madhya Pradesh,GWALIOR,1,37,27,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,GWALIOR,2,31,35,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,GWALIOR,3,31,31,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,GWALIOR,4,38,34,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,GWALIOR,5,15,27,0,0,demo_generated
2026-04-18,5,Madhya Pradesh,GWALIOR,6,43,17,0,0,demo_generated
2026-04-18,5,Madhya Pradesh,GWALIOR,7,10,37,1,0,demo_generated
2026-04-18,5,Madhya Pradesh,GWALIOR,8,36,22,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,JABALPUR,1,35,26,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,JABALPUR,2,38,6,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,JABALPUR,3,32,27,0,0,demo_generated
2026-04-18,5,Madhya Pradesh,JABALPUR,4,41,15,0,1,demo_generated
2026-04-18,5,Madhya Pradesh,JABALPUR,5,35,37,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,JABALPUR,6,49,27,1,0,demo_generated
2026-04-18,5,Madhya Pradesh,JABALPUR,7,37,15,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,JABALPUR,8,34,42,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,UJJAIN,1,49,35,1,0,demo_generated
2026-04-18,5,Madhya Pradesh,UJJAIN,2,22,44,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,UJJAIN,3,22,21,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,UJJAIN,4,46,31,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,UJJAIN,5,30,38,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,UJJAIN,6,36,51,1,0,demo_generated
2026-04-18,5,Madhya Pradesh,UJJAIN,7,43,33,1,1,demo_generated
2026-04-18,5,Madhya Pradesh,UJJAIN,8,36,41,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,LUCKNOW,1,34,21,1,0,demo_generated
2026-04-25,6,Uttar Pradesh,LUCKNOW,2,41,25,0,1,demo_generated
2026-04-25,6,Uttar Pradesh,LUCKNOW,3,37,12,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,LUCKNOW,4,33,23,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,LUCKNOW,5,18,27,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,LUCKNOW,6,34,30,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,LUCKNOW,7,44,35,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,LUCKNOW,8,31,29,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,VARANASI,1,39,24,1,0,demo_generated
2026-04-25,6,Uttar Pradesh,VARANASI,2,23,26,1,0,demo_generated
2026-04-25,6,Uttar Pradesh,VARANASI,3,44,15,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,VARANASI,4,27,21,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,VARANASI,5,27,33,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,VARANASI,6,29,33,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,VARANASI,7,35,14,1,0,demo_generated
2026-04-25,6,Uttar Pradesh,VARANASI,8,31,36,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,AGRA,1,36,24,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,AGRA,2,44,19,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,AGRA,3,30,35,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,AGRA,4,40,18,1,0,demo_generated
2026-04-25,6,Uttar Pradesh,AGRA,5,38,22,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,AGRA,6,18,25,1,0,demo_generated
2026-04-25,6,Uttar Pradesh,AGRA,7,50,36,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,AGRA,8,34,14,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,KANPUR,1,18,28,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,KANPUR,2,38,33,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,KANPUR,3,39,33,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,KANPUR,4,37,36,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,KANPUR,5,30,28,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,KANPUR,6,21,23,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,KANPUR,7,42,32,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,KANPUR,8,16,44,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,ALLAHABAD,1,36,29,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,ALLAHABAD,2,30,24,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,ALLAHABAD,3,36,32,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,ALLAHABAD,4,37,23,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,ALLAHABAD,5,27,20,0,1,demo_generated
2026-04-25,6,Uttar Pradesh,ALLAHABAD,6,43,35,1,0,demo_generated
2026-04-25,6,Uttar Pradesh,ALLAHABAD,7,38,36,1,1,demo_generated
2026-04-25,6,Uttar Pradesh,ALLAHABAD,8,33,34,1,1,demo_generated
2026-04-25,6,Bihar,PATNA,1,39,34,1,1,demo_generated
2026-04-25,6,Bihar,PATNA,2,26,7,0,1,demo_generated
2026-04-25,6,Bihar,PATNA,3,37,12,1,0,demo_generated
2026-04-25,6,Bihar,PATNA,4,32,10,1,1,demo_generated
2026-04-25,6,Bihar,PATNA,5,45,35,1,1,demo_generated
2026-04-25,6,Bihar,PATNA,6,37,21,1,1,demo_generated
2026-04-25,6,Bihar,PATNA,7,20,9,1,1,demo_generated
2026-04-25,6,Bihar,PATNA,8,30,33,1,0,demo_generated
2026-04-25,6,Bihar,GAYA,1,32,31,1,1,demo_generated
2026-04-25,6,Bihar,GAYA,2,39,33,1,0,demo_generated
2026-04-25,6,Bihar,GAYA,3,19,22,1,1,demo_generated
2026-04-25,6,Bihar,GAYA,4,38,39,1,1,demo_generated
2026-04-25,6,Bihar,GAYA,5,44,29,1,1,demo_generated
2026-04-25,6,Bihar,GAYA,6,45,29,1,1,demo_generated
2026-04-25,6,Bihar,GAYA,7,22,32,1,1,demo_generated
2026-04-25,6,Bihar,GAYA,8,44,42,1,1,demo_generated
2026-04-25,6,Bihar,MUZAFFARPUR,1,30,18,1,1,demo_generated
2026-04-25,6,Bihar,MUZAFFARPUR,2,41,30,0,1,demo_generated
2026-04-25,6,Bihar,MUZAFFARPUR,3,37,37,1,1,demo_generated
2026-04-25,6,Bihar,MUZAFFARPUR,4,41,31,1,1,demo_generated
2026-04-25,6,Bihar,MUZAFFARPUR,5,31,33,1,1,demo_generated
2026-04-25,6,Bihar,MUZAFFARPUR,6,25,29,1,1,demo_generated
2026-04-25,6,Bihar,MUZAFFARPUR,7,34,14,0,1,demo_generated
2026-04-25,6,Bihar,MUZAFFARPUR,8,38,22,1,0,demo_generated
2026-04-25,6,Bihar,BHAGALPUR,1,38,20,1,1,demo_generated
2026-04-25,6,Bihar,BHAGALPUR,2,41,41,1,1,demo_generated
2026-04-25,6,Bihar,BHAGALPUR,3,17,18,0,1,demo_generated
2026-04-25,6,Bihar,BHAGALPUR,4,27,16,1,1,demo_generated
2026-04-25,6,Bihar,BHAGALPUR,5,33,30,0,1,demo_generated
2026-04-25,6,Bihar,BHAGALPUR,6,40,29,1,0,demo_generated
2026-04-25,6,Bihar,BHAGALPUR,7,40,27,1,1,demo_generated
2026-04-25,6,Bihar,BHAGALPUR,8,30,20,1,1,demo_generated
2026-04-25,6,Bihar,DARBHANGA,1,33,20,1,1,demo_generated
2026-04-25,6,Bihar,DARBHANGA,2,37,20,1,1,demo_generated
2026-04-25,6,Bihar,DARBHANGA,3,31,36,1,1,demo_generated
2026-04-25,6,Bihar,DARBHANGA,4,44,36,1,1,demo_generated
2026-04-25,6,Bihar,DARBHANGA,5,34,23,0,1,demo_generated
2026-04-25,6,Bihar,DARBHANGA,6,39,21,1,0,demo_generated
2026-04-25,6,Bihar,DARBHANGA,7,40,22,1,1,demo_generated
2026-04-25,6,Bihar,DARBHANGA,8,33,33,1,1,demo_generated
2026-04-25,6,Rajasthan,JAIPUR,1,20,26,1,0,demo_generated
2026-04-25,6,Rajasthan,JAIPUR,2,37,37,1,1,demo_generated
2026-04-25,6,Rajasthan,JAIPUR,3,38,29,1,1,demo_generated
2026-04-25,6,Rajasthan,JAIPUR,4,41,23,1,1,demo_generated
2026-04-25,6,Rajasthan,JAIPUR,5,26,35,1,1,demo_generated
2026-04-25,6,Rajasthan,JAIPUR,6,26,47,1,1,demo_generated
2026-04-25,6,Rajasthan,JAIPUR,7,41,26,0,1,demo_generated
2026-04-25,6,Rajasthan,JAIPUR,8,41,20,0,0,demo_generated
2026-04-25,6,Rajasthan,JODHPUR,1,46,32,1,0,demo_generated
2026-04-25,6,Rajasthan,JODHPUR,2,30,29,1,1,demo_generated
2026-04-25,6,Rajasthan,JODHPUR,3,29,30,1,0,demo_generated
2026-04-25,6,Rajasthan,JODHPUR,4,25,48,1,0,demo_generated
2026-04-25,6,Rajasthan,JODHPUR,5,30,39,1,1,demo_generated
2026-04-25,6,Rajasthan,JODHPUR,6,36,23,0,1,demo_generated
2026-04-25,6,Rajasthan,JODHPUR,7,33,42,1,1,demo_generated
2026-04-25,6,Rajasthan,JODHPUR,8,31,22,1,1,demo_generated
2026-04-25,6,Rajasthan,UDAIPUR,1,39,12,0,1,demo_generated
2026-04-25,6,Rajasthan,UDAIPUR,2,32,43,1,1,demo_generated
2026-04-25,6,Rajasthan,UDAIPUR,3,33,40,1,1,demo_generated
2026-04-25,6,Rajasthan,UDAIPUR,4,26,29,1,1,demo_generated
2026-04-25,6,Rajasthan,UDAIPUR,5,32,36,1,1,demo_generated
2026-04-25,6,Rajasthan,UDAIPUR,6,35,13,1,0,demo_generated
2026-04-25,6,Rajasthan,UDAIPUR,7,46,27,1,1,demo_generated
2026-04-25,6,Rajasthan,UDAIPUR,8,35,29,1,1,demo_generated
2026-04-25,6,Rajasthan,AJMER,1,34,31,1,1,demo_generated
2026-04-25,6,Rajasthan,AJMER,2,27,38,1,1,demo_generated
2026-04-25,6,Rajasthan,AJMER,3,29,25,1,0,demo_generated
2026-04-25,6,Rajasthan,AJMER,4,22,27,1,1,demo_generated
2026-04-25,6,Rajasthan,AJMER,5,29,5,1,1,demo_generated
2026-04-25,6,Rajasthan,AJMER,6,18,6,1,0,demo_generated
2026-04-25,6,Rajasthan,AJMER,7,33,44,1,1,demo_generated
2026-04-25,6,Rajasthan,AJMER,8,23,31,1,1,demo_generated
2026-04-25,6,Rajasthan,KOTA,1,33,37,0,1,demo_generated
2026-04-25,6,Rajasthan,KOTA,2,40,51,1,1,demo_generated
2026-04-25,6,Rajasthan,KOTA,3,36,24,1,1,demo_generated
2026-04-25,6,Rajasthan,KOTA,4,30,27,1,0,demo_generated
2026-04-25,6,Rajasthan,KOTA,5,29,46,1,1,demo_generated
2026-04-25,6,Rajasthan,KOTA,6,40,17,1,0,demo_generated
2026-04-25,6,Rajasthan,KOTA,7,38,22,1,1,demo_generated
2026-04-25,6,Rajasthan,KOTA,8,40,41,1,0,demo_generated
2026-04-25,6,Maharashtra,PUNE,1,33,26,1,0,demo_generated
2026-04-25,6,Maharashtra,PUNE,2,46,25,1,1,demo_generated
2026-04-25,6,Maharashtra,PUNE,3,28,23,1,1,demo_generated
2026-04-25,6,Maharashtra,PUNE,4,34,34,1,1,demo_generated
2026-04-25,6,Maharashtra,PUNE,5,42,36,1,1,demo_generated
2026-04-25,6,Maharashtra,PUNE,6,39,43,1,1,demo_generated
2026-04-25,6,Maharashtra,PUNE,7,27,18,1,1,demo_generated
2026-04-25,6,Maharashtra,PUNE,8,39,30,1,1,demo_generated
2026-04-25,6,Maharashtra,NASHIK,1,42,31,0,1,demo_generated
2026-04-25,6,Maharashtra,NASHIK,2,30,37,1,0,demo_generated
2026-04-25,6,Maharashtra,NASHIK,3,35,31,1,1,demo_generated
2026-04-25,6,Maharashtra,NASHIK,4,54,42,1,1,demo_generated
2026-04-25,6,Maharashtra,NASHIK,5,40,33,1,0,demo_generated
2026-04-25,6,Maharashtra,NASHIK,6,35,29,1,1,demo_generated
2026-04-25,6,Maharashtra,NASHIK,7,36,27,1,1,demo_generated
2026-04-25,6,Maharashtra,NASHIK,8,25,31,1,1,demo_generated
2026-04-25,6,Maharashtra,AURANGABAD,1,37,40,1,0,demo_generated
2026-04-25,6,Maharashtra,AURANGABAD,2,28,32,1,1,demo_generated
2026-04-25,6,Maharashtra,AURANGABAD,3,39,36,0,1,demo_generated
2026-04-25,6,Maharashtra,AURANGABAD,4,47,29,1,1,demo_generated
2026-04-25,6,Maharashtra,AURANGABAD,5,28,32,1,0,demo_generated
2026-04-25,6,Maharashtra,AURANGABAD,6,33,28,0,1,demo_generated
2026-04-25,6,Maharashtra,AURANGABAD,7,30,34,1,1,demo_generated
2026-04-25,6,Maharashtra,AURANGABAD,8,29,38,1,1,demo_generated
2026-04-25,6,Maharashtra,NAGPUR,1,40,35,1,0,demo_generated
2026-04-25,6,Maharashtra,NAGPUR,2,27,34,1,1,demo_generated
2026-04-25,6,Maharashtra,NAGPUR,3,43,39,1,1,demo_generated
2026-04-25,6,Maharashtra,NAGPUR,4,40,32,1,1,demo_generated
2026-04-25,6,Maharashtra,NAGPUR,5,34,42,1,1,demo_generated
2026-04-25,6,Maharashtra,NAGPUR,6,37,34,1,1,demo_generated
2026-04-25,6,Maharashtra,NAGPUR,7,57,29,1,1,demo_generated
2026-04-25,6,Maharashtra,NAGPUR,8,18,30,1,1,demo_generated
2026-04-25,6,Maharashtra,SOLAPUR,1,34,34,1,1,demo_generated
2026-04-25,6,Maharashtra,SOLAPUR,2,38,14,1,1,demo_generated
2026-04-25,6,Maharashtra,SOLAPUR,3,39,31,1,1,demo_generated
2026-04-25,6,Maharashtra,SOLAPUR,4,32,17,1,1,demo_generated
2026-04-25,6,Maharashtra,SOLAPUR,5,46,28,1,1,demo_generated
2026-04-25,6,Maharashtra,SOLAPUR,6,40,24,1,0,demo_generated
2026-04-25,6,Maharashtra,SOLAPUR,7,37,29,1,1,demo_generated
2026-04-25,6,Maharashtra,SOLAPUR,8,40,29,1,1,demo_generated
2026-04-25,6,Gujarat,AHMEDABAD,1,28,31,1,0,demo_generated
2026-04-25,6,Gujarat,AHMEDABAD,2,34,34,0,1,demo_generated
2026-04-25,6,Gujarat,AHMEDABAD,3,42,22,1,0,demo_generated
2026-04-25,6,Gujarat,AHMEDABAD,4,41,21,1,1,demo_generated
2026-04-25,6,Gujarat,AHMEDABAD,5,39,37,1,1,demo_generated
2026-04-25,6,Gujarat,AHMEDABAD,6,31,25,1,1,demo_generated
2026-04-25,6,Gujarat,AHMEDABAD,7,28,32,1,1,demo_generated
2026-04-25,6,Gujarat,AHMEDABAD,8,40,30,1,1,demo_generated
2026-04-25,6,Gujarat,SURAT,1,17,27,1,0,demo_generated
2026-04-25,6,Gujarat,SURAT,2,30,36,1,1,demo_generated
2026-04-25,6,Gujarat,SURAT,3,39,33,1,1,demo_generated
2026-04-25,6,Gujarat,SURAT,4,41,40,1,0,demo_generated
2026-04-25,6,Gujarat,SURAT,5,31,24,1,1,demo_generated
2026-04-25,6,Gujarat,SURAT,6,34,16,1,0,demo_generated
2026-04-25,6,Gujarat,SURAT,7,36,27,1,0,demo_generated
2026-04-25,6,Gujarat,SURAT,8,59,44,1,1,demo_generated
2026-04-25,6,Gujarat,VADODARA,1,30,22,1,1,demo_generated
2026-04-25,6,Gujarat,VADODARA,2,29,40,1,1,demo_generated
2026-04-25,6,Gujarat,VADODARA,3,42,44,1,0,demo_generated
2026-04-25,6,Gujarat,VADODARA,4,28,36,1,0,demo_generated
2026-04-25,6,Gujarat,VADODARA,5,28,46,0,1,demo_generated
2026-04-25,6,Gujarat,VADODARA,6,28,21,1,1,demo_generated
2026-04-25,6,Gujarat,VADODARA,7,26,31,1,1,demo_generated
2026-04-25,6,Gujarat,VADODARA,8,40,37,1,1,demo_generated
2026-04-25,6,Gujarat,RAJKOT,1,26,28,1,1,demo_generated
2026-04-25,6,Gujarat,RAJKOT,2,31,21,1,1,demo_generated
2026-04-25,6,Gujarat,RAJKOT,3,30,43,1,0,demo_generated
2026-04-25,6,Gujarat,RAJKOT,4,24,33,1,0,demo_generated
2026-04-25,6,Gujarat,RAJKOT,5,45,43,1,0,demo_generated
2026-04-25,6,Gujarat,RAJKOT,6,48,34,1,1,demo_generated
2026-04-25,6,Gujarat,RAJKOT,7,38,27,1,1,demo_generated
2026-04-25,6,Gujarat,RAJKOT,8,24,30,1,1,demo_generated
2026-04-25,6,Gujarat,GANDHINAGAR,1,43,12,1,1,demo_generated
2026-04-25,6,Gujarat,GANDHINAGAR,2,31,36,1,0,demo_generated
2026-04-25,6,Gujarat,GANDHINAGAR,3,35,43,0,1,demo_generated
2026-04-25,6,Gujarat,GANDHINAGAR,4,42,19,1,0,demo_generated
2026-04-25,6,Gujarat,GANDHINAGAR,5,35,25,1,1,demo_generated
2026-04-25,6,Gujarat,GANDHINAGAR,6,29,19,1,1,demo_generated
2026-04-25,6,Gujarat,GANDHINAGAR,7,36,43,1,1,demo_generated
2026-04-25,6,Gujarat,GANDHINAGAR,8,37,19,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,BHOPAL,1,34,36,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,BHOPAL,2,34,34,1,0,demo_generated
2026-04-25,6,Madhya Pradesh,BHOPAL,3,29,29,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,BHOPAL,4,32,45,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,BHOPAL,5,26,13,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,BHOPAL,6,46,33,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,BHOPAL,7,25,39,1,0,demo_generated
2026-04-25,6,Madhya Pradesh,BHOPAL,8,39,46,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,INDORE,1,36,53,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,INDORE,2,34,37,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,INDORE,3,40,60,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,INDORE,4,31,27,1,1,demo_generated
2026-04-25,6,Madhya Pradesh,INDORE,5,40,20,1,0,demo_generated
